Name,Country,Link,Quotes
Reid Bryson,United States,https://www.desmog.com/reid-bryson/,"All this argument is the temperature going up or not, it’s absurd… Of course it’s going up. It has gone up since the early 1800s, before the Industrial Revolution, because we’re coming out of the Little Ice Age, not because we’re putting more carbon dioxide into the air."
Reid Bryson,United States,https://www.desmog.com/reid-bryson/,"There are a number of causes of climatic change, and until all causes other than carbon dioxide increase are ruled out, we cannot attribute the change to carbon dioxide alone."
Reid Bryson,United States,https://www.desmog.com/reid-bryson/,You can go outside and spit and have the same effect as doubling carbon dioxide.
Stephen Buffalo,Canada,https://www.desmog.com/stephen-buffalo/,"We still can’t say if CO2 is a pollution. But, you know, it’s definitely there’s a lot of fear mongering on on what CO2 is and and what it does. So, lot of questions still to be asked and to be answered, and I think First Nations really have to come together and unify, to take stance on on such a [emissions] cap."
Stephen Buffalo,Canada,https://www.desmog.com/stephen-buffalo/,"The oil and gas industry is very exciting, and especially for First Nations. Oil and gas are natural resources that can help them build First Nations communities"
Stephen Buffalo,Canada,https://www.desmog.com/stephen-buffalo/,"Development is very important. As more and more First Nations deal with their own resource futures, this reality will lead to becoming more self-sufficient as Nations. As the development of these resources continues, more and more capacity is gained, which will allow the First Nation to maximize their investment of their own resources moving forward,"
Stephen Buffalo,Canada,https://www.desmog.com/stephen-buffalo/,"I call it soft communism being under the Indian Act. So, this energy industry is so critical for our people, despite what people might think and some of the narratives you’re hearing from environmental groups,"
Stephen Buffalo,Canada,https://www.desmog.com/stephen-buffalo/,"There’s no sector—not solar panel installation, not tourism, not golf courses—that can replace the economic opportunity that oil and gas provides for first nations. The biggest barrier you can eliminate in indigenous economic development is to stop hampering or choking out the oil and gas sector. I note that the government is now considering a cap on emissions which, if not drafted properly, will in practice be a cap on production. Instead, I ask you to promote and encourage our involvement by making sure that first nations have access to the capital we need to be real partners in new projects. I know you’ve heard from others, and I know you’ll hear…but that’s an issue."
Stephen Buffalo,Canada,https://www.desmog.com/stephen-buffalo/,"There’s no sector—not solar panel installation, not tourism, not golf courses—that can replace the economic opportunity that oil and gas provides for first nations. The biggest barrier you can eliminate in indigenous economic development is to stop hampering or choking out the oil and gas sector. I note that the government is now considering a cap on emissions which, if not drafted properly, will in practice be a cap on production. Instead, I ask you to promote and encourage our involvement by making sure that first nations have access to the capital we need to be real partners in new projects. I know you’ve heard from others, and I know you’ll hear…but that’s an issue."
Stephen Buffalo,Canada,https://www.desmog.com/stephen-buffalo/,"If everything goes green and stuff like that, it’s a long journey. It’s not going to happen tomorrow. You know, the world still needs energy in all factions. It’s hard to see some of the things that are happening around the world today. But at the end of the day, you know, we’re all mankind. We’re all here together, and the Earth is here to provide for us."
